,0,1,2,3,4,5,6,7,8,9,10,11,12
319,ROCK NAME,TIO2,CR2O3,CAO,MGO,,,,,,,,0.7188212250712236
320,ROCK NAME,TIO2,CR2O3,CAO,MNO,,,,,,,,0.7187267945315698
321,ROCK NAME,TIO2,CR2O3,CAO,K2O,,,,,,,,0.7189219797915436
322,ROCK NAME,TIO2,CR2O3,CAO,NA2O,,,,,,,,0.719157118537922
323,ROCK NAME,TIO2,CR2O3,CAO,P2O5,,,,,,,,0.7192530453847309
324,ROCK NAME,TIO2,CR2O3,MGO,MNO,,,,,,,,0.719292862882605
325,ROCK NAME,TIO2,CR2O3,MGO,K2O,,,,,,,,0.7193411753738937
326,ROCK NAME,TIO2,CR2O3,MGO,NA2O,,,,,,,,0.7193311087296801
327,ROCK NAME,TIO2,CR2O3,MGO,P2O5,,,,,,,,0.7192603015773733
328,ROCK NAME,TIO2,CR2O3,MNO,K2O,,,,,,,,0.7190484850059302
329,ROCK NAME,TIO2,CR2O3,MNO,NA2O,,,,,,,,0.7190221301332399
330,ROCK NAME,TIO2,CR2O3,MNO,P2O5,,,,,,,,0.7187377167236166
331,ROCK NAME,TIO2,CR2O3,K2O,NA2O,,,,,,,,0.7187067357750077
332,ROCK NAME,TIO2,CR2O3,K2O,P2O5,,,,,,,,0.7184905703424211
333,ROCK NAME,TIO2,CR2O3,NA2O,P2O5,,,,,,,,0.7182756993136223
334,ROCK NAME,TIO2,FEOT,CAO,MGO,,,,,,,,0.7184334736573531
335,ROCK NAME,TIO2,FEOT,CAO,MNO,,,,,,,,0.7185083435083423
336,ROCK NAME,TIO2,FEOT,CAO,K2O,,,,,,,,0.7186729451813516
337,ROCK NAME,TIO2,FEOT,CAO,NA2O,,,,,,,,0.7187438538523342
338,ROCK NAME,TIO2,FEOT,CAO,P2O5,,,,,,,,0.7187779262508851
339,ROCK NAME,TIO2,FEOT,MGO,MNO,,,,,,,,0.7187112451818324
340,ROCK NAME,TIO2,FEOT,MGO,K2O,,,,,,,,0.7186922993374596
341,ROCK NAME,TIO2,FEOT,MGO,NA2O,,,,,,,,0.7186595802580199
342,ROCK NAME,TIO2,FEOT,MGO,P2O5,,,,,,,,0.7186630451936568
343,ROCK NAME,TIO2,FEOT,MNO,K2O,,,,,,,,0.7185809094723818
344,ROCK NAME,TIO2,FEOT,MNO,NA2O,,,,,,,,0.7185432924563354
345,ROCK NAME,TIO2,FEOT,MNO,P2O5,,,,,,,,0.7183274871136137
346,ROCK NAME,TIO2,FEOT,K2O,NA2O,,,,,,,,0.7182525021141728
347,ROCK NAME,TIO2,FEOT,K2O,P2O5,,,,,,,,0.7180278569167451
348,ROCK NAME,TIO2,FEOT,NA2O,P2O5,,,,,,,,0.717864363518613
349,ROCK NAME,TIO2,CAO,MGO,MNO,,,,,,,,0.7180463980463975
350,ROCK NAME,TIO2,CAO,MGO,K2O,,,,,,,,0.718157049591047
351,ROCK NAME,TIO2,CAO,MGO,NA2O,,,,,,,,0.7182994474661135
352,ROCK NAME,TIO2,CAO,MGO,P2O5,,,,,,,,0.7184571802135535
353,ROCK NAME,TIO2,CAO,MNO,K2O,,,,,,,,0.7186301178768216
354,ROCK NAME,TIO2,CAO,MNO,NA2O,,,,,,,,0.7188074314834871
355,ROCK NAME,TIO2,CAO,MNO,P2O5,,,,,,,,0.7189784137349674
356,ROCK NAME,TIO2,CAO,K2O,NA2O,,,,,,,,0.7191457779693069
357,ROCK NAME,TIO2,CAO,K2O,P2O5,,,,,,,,0.7192352788255947
358,ROCK NAME,TIO2,CAO,NA2O,P2O5,,,,,,,,0.7192872466781466
359,ROCK NAME,TIO2,MGO,MNO,K2O,,,,,,,,0.719288804473989
360,ROCK NAME,TIO2,MGO,MNO,NA2O,,,,,,,,0.7193613814112424
361,ROCK NAME,TIO2,MGO,MNO,P2O5,,,,,,,,0.7192945176370583
362,ROCK NAME,TIO2,MGO,K2O,NA2O,,,,,,,,0.71933528499185
363,ROCK NAME,TIO2,MGO,K2O,P2O5,,,,,,,,0.7191723281466865
364,ROCK NAME,TIO2,MGO,NA2O,P2O5,,,,,,,,0.7190805136010611
365,ROCK NAME,TIO2,MNO,K2O,NA2O,,,,,,,,0.7190021743755801
366,ROCK NAME,TIO2,MNO,K2O,P2O5,,,,,,,,0.718906148515594
367,ROCK NAME,TIO2,MNO,NA2O,P2O5,,,,,,,,0.7189009661835745
368,ROCK NAME,TIO2,K2O,NA2O,P2O5,,,,,,,,0.7190167723139715
369,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,,,,,,,,0.7191268191268189
370,ROCK NAME,AL2O3,CR2O3,FEOT,MGO,,,,,,,,0.7191876374266306
371,ROCK NAME,AL2O3,CR2O3,FEOT,MNO,,,,,,,,0.7193374791941094
372,ROCK NAME,AL2O3,CR2O3,FEOT,K2O,,,,,,,,0.7194152287986062
373,ROCK NAME,AL2O3,CR2O3,FEOT,NA2O,,,,,,,,0.7195179548120718
374,ROCK NAME,AL2O3,CR2O3,FEOT,P2O5,,,,,,,,0.7194985754985751
375,ROCK NAME,AL2O3,CR2O3,CAO,MGO,,,,,,,,0.7196106362773026
376,ROCK NAME,AL2O3,CR2O3,CAO,MNO,,,,,,,,0.7197472926915894
377,ROCK NAME,AL2O3,CR2O3,CAO,K2O,,,,,,,,0.7198857384042567
378,ROCK NAME,AL2O3,CR2O3,CAO,NA2O,,,,,,,,0.7200209478133837
379,ROCK NAME,AL2O3,CR2O3,CAO,P2O5,,,,,,,,0.7200354875793468
380,ROCK NAME,AL2O3,CR2O3,MGO,MNO,,,,,,,,0.7200374881914685
381,ROCK NAME,AL2O3,CR2O3,MGO,K2O,,,,,,,,0.7201066014329534
382,ROCK NAME,AL2O3,CR2O3,MGO,NA2O,,,,,,,,0.7202398220674976
383,ROCK NAME,AL2O3,CR2O3,MGO,P2O5,,,,,,,,0.7202486942070271
384,ROCK NAME,AL2O3,CR2O3,MNO,K2O,,,,,,,,0.7204301870968535
385,ROCK NAME,AL2O3,CR2O3,MNO,NA2O,,,,,,,,0.7204385200930967
386,ROCK NAME,AL2O3,CR2O3,MNO,P2O5,,,,,,,,0.7205081580619905
387,ROCK NAME,AL2O3,CR2O3,K2O,NA2O,,,,,,,,0.7205309327302449
388,ROCK NAME,AL2O3,CR2O3,K2O,P2O5,,,,,,,,0.7204632620228162
389,ROCK NAME,AL2O3,CR2O3,NA2O,P2O5,,,,,,,,0.7205980470937734
390,ROCK NAME,AL2O3,FEOT,CAO,MGO,,,,,,,,0.7207370003618935
391,ROCK NAME,AL2O3,FEOT,CAO,MNO,,,,,,,,0.7209382328429944
392,ROCK NAME,AL2O3,FEOT,CAO,K2O,,,,,,,,0.7210804462712855
393,ROCK NAME,AL2O3,FEOT,CAO,NA2O,,,,,,,,0.7212363997473975
394,ROCK NAME,AL2O3,FEOT,CAO,P2O5,,,,,,,,0.7213771382547749
395,ROCK NAME,AL2O3,FEOT,MGO,MNO,,,,,,,,0.7213660824771931
396,ROCK NAME,AL2O3,FEOT,MGO,K2O,,,,,,,,0.72154166696568
397,ROCK NAME,AL2O3,FEOT,MGO,NA2O,,,,,,,,0.7216233112380512
398,ROCK NAME,AL2O3,FEOT,MGO,P2O5,,,,,,,,0.7217521486527331
399,ROCK NAME,AL2O3,FEOT,MNO,K2O,,,,,,,,0.7218755935422598
400,ROCK NAME,AL2O3,FEOT,MNO,NA2O,,,,,,,,0.7218752738287234
401,ROCK NAME,AL2O3,FEOT,MNO,P2O5,,,,,,,,0.7220190594983297
402,ROCK NAME,AL2O3,FEOT,K2O,NA2O,,,,,,,,0.7221079321989162
403,ROCK NAME,AL2O3,FEOT,K2O,P2O5,,,,,,,,0.7221305463879721
404,ROCK NAME,AL2O3,FEOT,NA2O,P2O5,,,,,,,,0.7222280843680021
405,ROCK NAME,AL2O3,CAO,MGO,MNO,,,,,,,,0.7224140270117284
406,ROCK NAME,AL2O3,CAO,MGO,K2O,,,,,,,,0.7224870558203894
407,ROCK NAME,AL2O3,CAO,MGO,NA2O,,,,,,,,0.7226365379960152
408,ROCK NAME,AL2O3,CAO,MGO,P2O5,,,,,,,,0.7226297201847327
409,ROCK NAME,AL2O3,CAO,MNO,K2O,,,,,,,,0.7227711764297133
410,ROCK NAME,AL2O3,CAO,MNO,NA2O,,,,,,,,0.7228495573994359
411,ROCK NAME,AL2O3,CAO,MNO,P2O5,,,,,,,,0.7229874883596569
412,ROCK NAME,AL2O3,CAO,K2O,NA2O,,,,,,,,0.7230419716295426
413,ROCK NAME,AL2O3,CAO,K2O,P2O5,,,,,,,,0.7230938978120947
414,ROCK NAME,AL2O3,CAO,NA2O,P2O5,,,,,,,,0.7232462613988722
415,ROCK NAME,AL2O3,MGO,MNO,K2O,,,,,,,,0.7233248411133029
416,ROCK NAME,AL2O3,MGO,MNO,NA2O,,,,,,,,0.7234690879774814
417,ROCK NAME,AL2O3,MGO,MNO,P2O5,,,,,,,,0.723510407720934
418,ROCK NAME,AL2O3,MGO,K2O,NA2O,,,,,,,,0.723492600978679
419,ROCK NAME,AL2O3,MGO,K2O,P2O5,,,,,,,,0.7235155790711347
420,ROCK NAME,AL2O3,MGO,NA2O,P2O5,,,,,,,,0.7235880743402517
421,ROCK NAME,AL2O3,MNO,K2O,NA2O,,,,,,,,0.7235387045813586
422,ROCK NAME,AL2O3,MNO,K2O,P2O5,,,,,,,,0.7235905967190441
423,ROCK NAME,AL2O3,MNO,NA2O,P2O5,,,,,,,,0.7235728108369617
424,ROCK NAME,AL2O3,K2O,NA2O,P2O5,,,,,,,,0.7235863918216857
425,ROCK NAME,CR2O3,FEOT,CAO,MGO,,,,,,,,0.7237046845810536
426,ROCK NAME,CR2O3,FEOT,CAO,MNO,,,,,,,,0.7238024068625158
427,ROCK NAME,CR2O3,FEOT,CAO,K2O,,,,,,,,0.723848638957673
428,ROCK NAME,CR2O3,FEOT,CAO,NA2O,,,,,,,,0.7239610658414076
429,ROCK NAME,CR2O3,FEOT,CAO,P2O5,,,,,,,,0.7241281830429118
430,ROCK NAME,CR2O3,FEOT,MGO,MNO,,,,,,,,0.7241380829934582
431,ROCK NAME,CR2O3,FEOT,MGO,K2O,,,,,,,,0.724143540501565
432,ROCK NAME,CR2O3,FEOT,MGO,NA2O,,,,,,,,0.7241029150190043
433,ROCK NAME,CR2O3,FEOT,MGO,P2O5,,,,,,,,0.7239530680390895
434,ROCK NAME,CR2O3,FEOT,MNO,K2O,,,,,,,,0.7236052439117574
435,ROCK NAME,CR2O3,FEOT,MNO,NA2O,,,,,,,,0.7234724727079467
436,ROCK NAME,CR2O3,FEOT,MNO,P2O5,,,,,,,,0.7232229589208993
437,ROCK NAME,CR2O3,FEOT,K2O,NA2O,,,,,,,,0.7230981713477909
438,ROCK NAME,CR2O3,FEOT,K2O,P2O5,,,,,,,,0.722694892778416
439,ROCK NAME,CR2O3,FEOT,NA2O,P2O5,,,,,,,,0.7226064059397395
440,ROCK NAME,CR2O3,CAO,MGO,MNO,,,,,,,,0.7227056697956172
441,ROCK NAME,CR2O3,CAO,MGO,K2O,,,,,,,,0.7227808502318309
442,ROCK NAME,CR2O3,CAO,MGO,NA2O,,,,,,,,0.7227999545531527
443,ROCK NAME,CR2O3,CAO,MGO,P2O5,,,,,,,,0.7229280562613897
444,ROCK NAME,CR2O3,CAO,MNO,K2O,,,,,,,,0.7230342413863013
445,ROCK NAME,CR2O3,CAO,MNO,NA2O,,,,,,,,0.7231271745472044
446,ROCK NAME,CR2O3,CAO,MNO,P2O5,,,,,,,,0.7232430617963802
447,ROCK NAME,CR2O3,CAO,K2O,NA2O,,,,,,,,0.723311796228463
448,ROCK NAME,CR2O3,CAO,K2O,P2O5,,,,,,,,0.7233802244938102
449,ROCK NAME,CR2O3,CAO,NA2O,P2O5,,,,,,,,0.7234842249657065
450,ROCK NAME,CR2O3,MGO,MNO,K2O,,,,,,,,0.7234930080458537
451,ROCK NAME,CR2O3,MGO,MNO,NA2O,,,,,,,,0.7235332677810555
452,ROCK NAME,CR2O3,MGO,MNO,P2O5,,,,,,,,0.7234349875998148
453,ROCK NAME,CR2O3,MGO,K2O,NA2O,,,,,,,,0.7233266814764613
454,ROCK NAME,CR2O3,MGO,K2O,P2O5,,,,,,,,0.7231645847030465
455,ROCK NAME,CR2O3,MGO,NA2O,P2O5,,,,,,,,0.7230823378484198
456,ROCK NAME,CR2O3,MNO,K2O,NA2O,,,,,,,,0.7229609680375546
457,ROCK NAME,CR2O3,MNO,K2O,P2O5,,,,,,,,0.7225249546938048
458,ROCK NAME,CR2O3,MNO,NA2O,P2O5,,,,,,,,0.7224570528855206
459,ROCK NAME,CR2O3,K2O,NA2O,P2O5,,,,,,,,0.7223688013543087
460,ROCK NAME,FEOT,CAO,MGO,MNO,,,,,,,,0.7224086537174027
461,ROCK NAME,FEOT,CAO,MGO,K2O,,,,,,,,0.7224606669051113
462,ROCK NAME,FEOT,CAO,MGO,NA2O,,,,,,,,0.722532966593442
463,ROCK NAME,FEOT,CAO,MGO,P2O5,,,,,,,,0.7226643088712055
464,ROCK NAME,FEOT,CAO,MNO,K2O,,,,,,,,0.7227828324602519
465,ROCK NAME,FEOT,CAO,MNO,NA2O,,,,,,,,0.7229191885844246
466,ROCK NAME,FEOT,CAO,MNO,P2O5,,,,,,,,0.7230630949403254
467,ROCK NAME,FEOT,CAO,K2O,NA2O,,,,,,,,0.7231171013222293
468,ROCK NAME,FEOT,CAO,K2O,P2O5,,,,,,,,0.7231850515432602
469,ROCK NAME,FEOT,CAO,NA2O,P2O5,,,,,,,,0.7232870622941543
470,ROCK NAME,FEOT,MGO,MNO,K2O,,,,,,,,0.7233079887007698
471,ROCK NAME,FEOT,MGO,MNO,NA2O,,,,,,,,0.7233107183672154
472,ROCK NAME,FEOT,MGO,MNO,P2O5,,,,,,,,0.7232993822141108
473,ROCK NAME,FEOT,MGO,K2O,NA2O,,,,,,,,0.7233922768381276
474,ROCK NAME,FEOT,MGO,K2O,P2O5,,,,,,,,0.7234747838256609
475,ROCK NAME,FEOT,MGO,NA2O,P2O5,,,,,,,,0.7234551940434292
476,ROCK NAME,FEOT,MNO,K2O,NA2O,,,,,,,,0.7233759588756093
477,ROCK NAME,FEOT,MNO,K2O,P2O5,,,,,,,,0.7231202342778353
478,ROCK NAME,FEOT,MNO,NA2O,P2O5,,,,,,,,0.723139176862211
479,ROCK NAME,FEOT,K2O,NA2O,P2O5,,,,,,,,0.7230531813865148
480,ROCK NAME,CAO,MGO,MNO,K2O,,,,,,,,0.7230958769420309
481,ROCK NAME,CAO,MGO,MNO,NA2O,,,,,,,,0.7231462763966224
482,ROCK NAME,CAO,MGO,MNO,P2O5,,,,,,,,0.7231866362301148
483,ROCK NAME,CAO,MGO,K2O,NA2O,,,,,,,,0.7232994278448828
484,ROCK NAME,CAO,MGO,K2O,P2O5,,,,,,,,0.7234352512703032
485,ROCK NAME,CAO,MGO,NA2O,P2O5,,,,,,,,0.7234923538078547
486,ROCK NAME,CAO,MNO,K2O,NA2O,,,,,,,,0.7236174731041263
487,ROCK NAME,CAO,MNO,K2O,P2O5,,,,,,,,0.7237381875360019
488,ROCK NAME,CAO,MNO,NA2O,P2O5,,,,,,,,0.7238603503088851
489,ROCK NAME,CAO,K2O,NA2O,P2O5,,,,,,,,0.7239258096400958
490,ROCK NAME,MGO,MNO,K2O,NA2O,,,,,,,,0.7238788216384964
491,ROCK NAME,MGO,MNO,K2O,P2O5,,,,,,,,0.7237972807078507
492,ROCK NAME,MGO,MNO,NA2O,P2O5,,,,,,,,0.7238008279252371
493,ROCK NAME,MGO,K2O,NA2O,P2O5,,,,,,,,0.7237678351038683
494,ROCK NAME,MNO,K2O,NA2O,P2O5,,,,,,,,0.7236716644124059
495,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,,,,,,,0.7237156511350066
496,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,,,,,,,0.723847357650175
497,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,,,,,,,0.7239117915155403
498,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MNO,,,,,,,0.7239226791665007
499,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,K2O,,,,,,,0.7239487179487186
500,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,NA2O,,,,,,,0.723980339416135
501,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,P2O5,,,,,,,0.7240023760608095
502,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,,,,,,,0.7241640376166558
503,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,,,,,,,0.7242044649452062
504,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MNO,,,,,,,0.7242804622342582
505,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,K2O,,,,,,,0.7243336373771162
506,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,NA2O,,,,,,,0.7243828565327584
507,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,P2O5,,,,,,,0.7244505761566133
508,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,,,,,,,0.724581465249442
509,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MNO,,,,,,,0.7246448056905579
510,ROCK NAME,SIO2,TIO2,AL2O3,CAO,K2O,,,,,,,0.7247748024003737
511,ROCK NAME,SIO2,TIO2,AL2O3,CAO,NA2O,,,,,,,0.7248764690170946
512,ROCK NAME,SIO2,TIO2,AL2O3,CAO,P2O5,,,,,,,0.7249425663980574
513,ROCK NAME,SIO2,TIO2,AL2O3,MGO,MNO,,,,,,,0.7249899305671035
514,ROCK NAME,SIO2,TIO2,AL2O3,MGO,K2O,,,,,,,0.725055550945519
515,ROCK NAME,SIO2,TIO2,AL2O3,MGO,NA2O,,,,,,,0.7250288949255362
516,ROCK NAME,SIO2,TIO2,AL2O3,MGO,P2O5,,,,,,,0.7250905123245553
517,ROCK NAME,SIO2,TIO2,AL2O3,MNO,K2O,,,,,,,0.7251317251317255
518,ROCK NAME,SIO2,TIO2,AL2O3,MNO,NA2O,,,,,,,0.7250886081971506
519,ROCK NAME,SIO2,TIO2,AL2O3,MNO,P2O5,,,,,,,0.7251369712908179
520,ROCK NAME,SIO2,TIO2,AL2O3,K2O,NA2O,,,,,,,0.7251669209442726
521,ROCK NAME,SIO2,TIO2,AL2O3,K2O,P2O5,,,,,,,0.7252131294276892
522,ROCK NAME,SIO2,TIO2,AL2O3,NA2O,P2O5,,,,,,,0.7252355557008205
523,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,,,,,,,0.7253611999159078
524,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,,,,,,,0.725437525437526
525,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MNO,,,,,,,0.7253330155738272
526,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,K2O,,,,,,,0.7252667448745885
527,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,NA2O,,,,,,,0.7251971279749063
528,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,P2O5,,,,,,,0.7251205934255718
529,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,,,,,,,0.7252593667688011
530,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MNO,,,,,,,0.7253153486675147
531,ROCK NAME,SIO2,TIO2,CR2O3,CAO,K2O,,,,,,,0.7254407385986337
532,ROCK NAME,SIO2,TIO2,CR2O3,CAO,NA2O,,,,,,,0.7256012928308117
533,ROCK NAME,SIO2,TIO2,CR2O3,CAO,P2O5,,,,,,,0.7257327912758629
534,ROCK NAME,SIO2,TIO2,CR2O3,MGO,MNO,,,,,,,0.7257910198720174
535,ROCK NAME,SIO2,TIO2,CR2O3,MGO,K2O,,,,,,,0.7258915536278727
536,ROCK NAME,SIO2,TIO2,CR2O3,MGO,NA2O,,,,,,,0.7259439643052313
537,ROCK NAME,SIO2,TIO2,CR2O3,MGO,P2O5,,,,,,,0.7259185121638662
538,ROCK NAME,SIO2,TIO2,CR2O3,MNO,K2O,,,,,,,0.7258191543905838
539,ROCK NAME,SIO2,TIO2,CR2O3,MNO,NA2O,,,,,,,0.7257219232527882
540,ROCK NAME,SIO2,TIO2,CR2O3,MNO,P2O5,,,,,,,0.7255601020234423
541,ROCK NAME,SIO2,TIO2,CR2O3,K2O,NA2O,,,,,,,0.7254917420969089
542,ROCK NAME,SIO2,TIO2,CR2O3,K2O,P2O5,,,,,,,0.7253519279301976
543,ROCK NAME,SIO2,TIO2,CR2O3,NA2O,P2O5,,,,,,,0.7252702362996489
544,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,,,,,,,0.7253543828467386
545,ROCK NAME,SIO2,TIO2,FEOT,CAO,MNO,,,,,,,0.7254643109343973
546,ROCK NAME,SIO2,TIO2,FEOT,CAO,K2O,,,,,,,0.7256311296530684
547,ROCK NAME,SIO2,TIO2,FEOT,CAO,NA2O,,,,,,,0.7257089580690563
548,ROCK NAME,SIO2,TIO2,FEOT,CAO,P2O5,,,,,,,0.7258608849379957
549,ROCK NAME,SIO2,TIO2,FEOT,MGO,MNO,,,,,,,0.7259190192523536
550,ROCK NAME,SIO2,TIO2,FEOT,MGO,K2O,,,,,,,0.7260320956630707
551,ROCK NAME,SIO2,TIO2,FEOT,MGO,NA2O,,,,,,,0.726134439902557
552,ROCK NAME,SIO2,TIO2,FEOT,MGO,P2O5,,,,,,,0.7261780257560859
553,ROCK NAME,SIO2,TIO2,FEOT,MNO,K2O,,,,,,,0.7261083169627103
554,ROCK NAME,SIO2,TIO2,FEOT,MNO,NA2O,,,,,,,0.7261261261261273
555,ROCK NAME,SIO2,TIO2,FEOT,MNO,P2O5,,,,,,,0.7260550533931841
556,ROCK NAME,SIO2,TIO2,FEOT,K2O,NA2O,,,,,,,0.7260422047974424
557,ROCK NAME,SIO2,TIO2,FEOT,K2O,P2O5,,,,,,,0.72594600850276
558,ROCK NAME,SIO2,TIO2,FEOT,NA2O,P2O5,,,,,,,0.7258858326240569
559,ROCK NAME,SIO2,TIO2,CAO,MGO,MNO,,,,,,,0.7260480260480274
560,ROCK NAME,SIO2,TIO2,CAO,MGO,K2O,,,,,,,0.726114843761904
561,ROCK NAME,SIO2,TIO2,CAO,MGO,NA2O,,,,,,,0.7261949420905544
562,ROCK NAME,SIO2,TIO2,CAO,MGO,P2O5,,,,,,,0.7261870423504541
563,ROCK NAME,SIO2,TIO2,CAO,MNO,K2O,,,,,,,0.7262515743603228
564,ROCK NAME,SIO2,TIO2,CAO,MNO,NA2O,,,,,,,0.7263696644227633
565,ROCK NAME,SIO2,TIO2,CAO,MNO,P2O5,,,,,,,0.7264974043537075
566,ROCK NAME,SIO2,TIO2,CAO,K2O,NA2O,,,,,,,0.7266297183992672
567,ROCK NAME,SIO2,TIO2,CAO,K2O,P2O5,,,,,,,0.7267498629000991
568,ROCK NAME,SIO2,TIO2,CAO,NA2O,P2O5,,,,,,,0.7268412119027247
569,ROCK NAME,SIO2,TIO2,MGO,MNO,K2O,,,,,,,0.7268722613751868
570,ROCK NAME,SIO2,TIO2,MGO,MNO,NA2O,,,,,,,0.7268982125958204
571,ROCK NAME,SIO2,TIO2,MGO,MNO,P2O5,,,,,,,0.7269273935940614
572,ROCK NAME,SIO2,TIO2,MGO,K2O,NA2O,,,,,,,0.7268918356760136
573,ROCK NAME,SIO2,TIO2,MGO,K2O,P2O5,,,,,,,0.7269440887327077
574,ROCK NAME,SIO2,TIO2,MGO,NA2O,P2O5,,,,,,,0.7270605722779647
575,ROCK NAME,SIO2,TIO2,MNO,K2O,NA2O,,,,,,,0.7270365094439181
576,ROCK NAME,SIO2,TIO2,MNO,K2O,P2O5,,,,,,,0.7268989649116755
577,ROCK NAME,SIO2,TIO2,MNO,NA2O,P2O5,,,,,,,0.7268473335370693
578,ROCK NAME,SIO2,TIO2,K2O,NA2O,P2O5,,,,,,,0.7268106421819731
579,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,,,,,,,0.7269427252185884
580,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,,,,,,,0.7269811848125112
581,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MNO,,,,,,,0.7271010988078582
582,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,K2O,,,,,,,0.7271342680147723
583,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,NA2O,,,,,,,0.7272746490783033
584,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,P2O5,,,,,,,0.7273577324859388
585,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,,,,,,,0.7274583588576775
586,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MNO,,,,,,,0.7275683493741427
587,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,K2O,,,,,,,0.7276747356112447
588,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,NA2O,,,,,,,0.7277791482658501
589,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,P2O5,,,,,,,0.7278896454037711
590,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,MNO,,,,,,,0.7279242451267282
591,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,K2O,,,,,,,0.7280052488385835
592,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,NA2O,,,,,,,0.7280235222899656
593,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,P2O5,,,,,,,0.7280225490102049
594,ROCK NAME,SIO2,AL2O3,CR2O3,MNO,K2O,,,,,,,0.7280726535628513
595,ROCK NAME,SIO2,AL2O3,CR2O3,MNO,NA2O,,,,,,,0.7280604472998226
596,ROCK NAME,SIO2,AL2O3,CR2O3,MNO,P2O5,,,,,,,0.7280673707251054
597,ROCK NAME,SIO2,AL2O3,CR2O3,K2O,NA2O,,,,,,,0.7280885636515531
598,ROCK NAME,SIO2,AL2O3,CR2O3,K2O,P2O5,,,,,,,0.7281302962994687
599,ROCK NAME,SIO2,AL2O3,CR2O3,NA2O,P2O5,,,,,,,0.7280848369737275
600,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,,,,,,,0.7282417875873246
601,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MNO,,,,,,,0.7283587787463774
602,ROCK NAME,SIO2,AL2O3,FEOT,CAO,K2O,,,,,,,0.7284659324460336
603,ROCK NAME,SIO2,AL2O3,FEOT,CAO,NA2O,,,,,,,0.7285868820085173
604,ROCK NAME,SIO2,AL2O3,FEOT,CAO,P2O5,,,,,,,0.7286823165611063
605,ROCK NAME,SIO2,AL2O3,FEOT,MGO,MNO,,,,,,,0.7287539295240083
606,ROCK NAME,SIO2,AL2O3,FEOT,MGO,K2O,,,,,,,0.7288800649591441
607,ROCK NAME,SIO2,AL2O3,FEOT,MGO,NA2O,,,,,,,0.7289682985954933
608,ROCK NAME,SIO2,AL2O3,FEOT,MGO,P2O5,,,,,,,0.7289782730395775
609,ROCK NAME,SIO2,AL2O3,FEOT,MNO,K2O,,,,,,,0.7290380334096199
610,ROCK NAME,SIO2,AL2O3,FEOT,MNO,NA2O,,,,,,,0.7291100324379122
611,ROCK NAME,SIO2,AL2O3,FEOT,MNO,P2O5,,,,,,,0.7291600717526663
612,ROCK NAME,SIO2,AL2O3,FEOT,K2O,NA2O,,,,,,,0.729178963545469
613,ROCK NAME,SIO2,AL2O3,FEOT,K2O,P2O5,,,,,,,0.729230274289994
614,ROCK NAME,SIO2,AL2O3,FEOT,NA2O,P2O5,,,,,,,0.7293292875948721
615,ROCK NAME,SIO2,AL2O3,CAO,MGO,MNO,,,,,,,0.7294110210776895
616,ROCK NAME,SIO2,AL2O3,CAO,MGO,K2O,,,,,,,0.7295063421481592
